# [header]
# source : "sample01.txt"
# column 1 : expression '{3}-14' (T_case k-type TC)
# column 2 : expression 'RTD({11}/0.001, 1000)' (CH8 HS V(PT1000@1mA))
# column 3 : expression 'RTD({12}/0.001, 1000)' (CH9 LS V(PT1000@1mA))
# column 4 : expression '{22}-1.5' (T_coolant (°C))
# column 5 : original column 5 (CH2 V_DS)
# column 6 : original column 14 (V_GS (V))
# column 7 : original column 21 (I_DS (A))
# column 8 : expression '{21}*{5}' (P_loss (W))
# column 9 : expression '({10}-0.5)*40/4.5' (CH7 flow rate L/min)
# [data]
19.9333472	19.058805615300923	19.298528818516314	18.78519959	5	14	21	0.0	1.1046530666666667
19.681014400000002	19.024078560713086	19.137524344076965	18.83055513	5	14	21	-0.0	1.1053926222222217
19.707241600000003	19.032703681895757	19.11282161584144	18.90725157	5	14	21	-0.0	1.0631105777777774
19.52048	18.75613443552206	18.842873787312907	18.82157846	5	14	21	-0.0	1.0632971555555553
19.658172800000003	18.994539232062134	19.069448180958886	18.86268236	5	14	21	-0.0	1.062898311111111
19.690409600000002	19.019199922005843	19.071156758465605	18.94032454	5	14	21	-0.0	1.1041872
19.4718528	18.699592450075016	18.75296460122562	18.80520004	5	14	21	-0.0	1.1052344888888892
19.5562752	18.85153961189365	18.913312561447956	18.78299482	5	14	21	-0.0	1.1042616888888892
19.642003199999998	19.005737386062084	19.055820762504897	18.90410179	5	14	21	-0.0	1.1056270222222222
19.743081599999996	18.91924084816688	19.313207144485848	18.88977029	5	14	21	1.8716138712000001	1.105503022222222
19.5826304	18.703153311552857	19.051168514461253	18.73417539	5	14	21	1.5445255576999999	1.0641351111111113
19.7232896	18.97424267292502	19.282635948717438	18.80425514	5	14	21	1.4001317757	1.062934222222222
19.7933504	19.059690779052833	19.335585024140904	18.91559853	5	14	21	1.2572183295	1.0225419555555555
19.646659200000002	18.83988912605664	19.086533995066365	18.87260408	5	14	21	1.15441980075	1.0225903111111112
19.5518784	18.695002443440337	18.940689806121675	18.74819121	5	14	21	1.04743788258	1.063358577777778
19.7340672	18.959359979673536	19.185798115674363	18.82992519	5	14	21	1.0172409503000002	1.0634188444444446
19.7736352	19.03778819089856	19.249182938308063	18.89795971	5	14	21	0.9383825848299999	1.0638586666666663
19.6195936	18.726926789648644	18.92117577734309	18.85181576	5	14	21	0.921823992	1.0631191111111111
20.3188672	19.02037326484633	20.521866899843562	18.68960863	5	14	21	7.6278816032000005	1.0645162666666665
20.3729888	19.240166122256813	20.50296151815634	18.80645992	5	14	21	6.3857179002	1.1038145777777775
20.332793600000002	19.256470519623136	20.36286318316812	18.92772527	5	14	21	5.561032629	1.1446664888888887
20.114630400000003	18.918417474386935	19.907969960658946	18.83338987	5	14	21	5.0007310851	1.1472435555555558
20.140198400000003	19.067122046712146	19.990353148806452	18.78079006	5	14	21	4.5868649626	1.145167111111111
20.1971488	19.19524709274442	20.049984928157937	18.90567668	5	14	21	4.2569154694	1.1443240000000001
20.030758400000003	18.947462106274852	19.74436264282108	18.88756545	5	14	21	4.0019874781	1.146934044444445
19.842934399999997	18.706261349794914	19.485337425819235	18.62929491	5	14	21	3.7995685955000003	1.1468686222222226
20.078585599999997	19.044478346029006	19.781609066104892	18.75102588	5	14	21	3.6377699782	1.1860776000000002
21.645542399999997	19.778664751188032	23.193722439229184	18.89339253	5	14	21	17.621976372000002	1.1856281777777777
21.241523200000003	19.461126247629704	22.3350326232679	18.84661871	5	14	21	14.706835920000001	1.1855957333333331
21.020598399999997	19.39376409037912	21.917328058999633	18.7685064	5	14	21	12.750118416	1.1454776888888891
21.0311776	19.520789822526893	21.781950417754732	18.87134418	5	14	21	11.456538005	1.1454646222222218
20.990185599999997	19.51572517155293	21.580820335740174	18.96442078	5	14	21	10.4768742265	1.1449144888888885
20.661923199999997	19.104011019982476	21.036780799722074	18.78945164	5	14	21	9.728096411000001	1.1462684444444449
20.7855936	19.357427789868733	21.17849327159218	18.83905936	5	14	21	9.151155024	1.1037992000000003
20.8079424	19.412292666644383	21.129222793093447	18.94599423	5	14	21	8.689222150400001	1.1042543111111107
20.516447999999997	19.02430499559298	20.682237412785646	18.78189244	5	14	21	8.312551340999999	1.1067534222222224
