25.10.2019 18:29:49
Operator: -
Dut-Name: -
DUT-Konfiguration: CH2: LS MOSFET D-S
CH7: flow sensor voltage (0.5-5V = 0-40 L/min)
CH8: PT1000 HS @1mA
CH9: PT1000 LS  @1mA

--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
   81  |  18:49:09  |   43,12513600  |   -0,00052212  |    1,98201824  |   -0,00158093  |   -0,00012202  |   -0,00012202  |   -0,00012202  |    0,86731264  |    1,09040264  |    1,15154544  |   -0,00033359  |   20,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    2,18400000  |   40,09000000  |   20,54805033  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   82  |  18:49:24  |   55,62320640  |   -0,00075756  |    4,68964800  |   -0,00179293  |   -0,00115772  |    0,00008945  |   -0,00054576  |    0,89483462  |    1,11133424  |    1,25489200  |   -0,00033391  |   12,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,90300000  |   40,77000000  |   20,82084617  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   83  |  18:49:38  |   55,62807680  |   -0,00012245  |    4,57946976  |    0,00008896  |   -0,00012277  |   -0,00200515  |   -0,00221689  |    0,89495360  |    1,11109600  |    1,25508224  |   -0,00200490  |   13,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,80500000  |   41,69000000  |   20,81675091  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   84  |  18:49:53  |   55,70657280  |    0,00099420  |    4,50355136  |    0,00008876  |   -0,00033472  |   -0,00179363  |   -0,00179363  |    0,89933786  |    1,11173272  |    1,25599552  |   -0,00200562  |   14,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,73000000  |   42,37000000  |   20,76414301  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   85  |  18:50:08  |   55,90680320  |    0,00053613  |    4,44437536  |   -0,00158114  |   -0,00136940  |    0,00051298  |   -0,00012223  |    0,92294688  |    1,11302904  |    1,25719664  |   -0,00012237  |   15,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,67500000  |   42,86000000  |   20,96749160  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   86  |  18:50:23  |   55,77523840  |    0,00114788  |    4,39213312  |   -0,00200483  |   -0,00115787  |    0,00051278  |   -0,00033418  |    0,92768294  |    1,11211824  |    1,25618968  |   -0,00033432  |   15,99900000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,62500000  |   43,32000000  |   20,94811700  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   87  |  18:50:38  |   55,65953920  |    0,00199567  |    4,34608128  |   -0,00054502  |   -0,00179218  |   -0,00073349  |    0,00008278  |    0,93199136  |    1,11169112  |    1,25571776  |   -0,00025815  |   17,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,57800000  |   43,75000000  |   20,82100368  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   88  |  18:50:52  |   55,92940160  |    0,00241813  |    4,32110112  |    0,00008873  |   -0,00003832  |   -0,00137017  |   -0,00200538  |    0,93192960  |    1,11326112  |    1,25731016  |   -0,00027112  |   18,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,55600000  |   43,98000000  |   20,99978286  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   89  |  18:51:07  |   55,84534400  |    0,00220711  |    4,28964512  |    0,00030152  |    0,00003402  |   -0,00136912  |   -0,00200433  |    0,94602016  |    1,11256496  |    1,25651208  |   -0,00040217  |   19,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,53000000  |   44,33000000  |   21,00072798  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   90  |  18:51:22  |   55,57018240  |    0,00241845  |    4,25603904  |    0,00030124  |   -0,00158114  |   -0,00136940  |   -0,00221636  |    0,97355386  |    1,11098360  |    1,25492488  |   -0,00221641  |   20,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,50000000  |   44,61000000  |   20,76855322  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   91  |  18:51:37  |   55,99233280  |    0,00220637  |    4,66354688  |    0,00044840  |   -0,00115821  |   -0,00136995  |   -0,00012279  |    0,98733254  |    1,11304464  |    1,25766600  |   -0,00033452  |   12,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,87800000  |   40,99000000  |   20,87219492  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   92  |  18:51:52  |   56,07303680  |    0,00220647  |    4,56044992  |   -0,00179318  |   -0,00073449  |    0,00051267  |   -0,00012254  |    0,99193670  |    1,11326888  |    1,25767816  |   -0,00054597  |   13,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,78400000  |   41,79000000  |   21,04877171  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   93  |  18:52:06  |   55,79831040  |    0,00221473  |    4,47984544  |   -0,00179290  |   -0,00073421  |    0,00072468  |   -0,00033400  |    1,00560952  |    1,11169640  |    1,25615320  |   -0,00033409  |   14,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,71000000  |   42,60000000  |   20,90070486  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   94  |  18:52:21  |   55,76522240  |    0,00130190  |    4,41846176  |   -0,00158222  |   -0,00094701  |    0,00051189  |   -0,00033506  |    1,04346728  |    1,11171248  |    1,25624704  |   -0,00033512  |   15,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,65100000  |   43,09000000  |   20,70303074  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   95  |  18:52:36  |   56,05721600  |    0,00199453  |    4,38153376  |   -0,00200513  |   -0,00115818  |    0,00030072  |   -0,00054623  |    1,04794608  |    1,11340312  |    1,25788328  |   -0,00033440  |   16,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,61100000  |   43,36000000  |   20,91251845  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   96  |  18:52:51  |   56,01344640  |    0,00011246  |    4,34036640  |   -0,00179331  |   -0,00094636  |    0,00030081  |   -0,00033441  |    1,04784680  |    1,11283544  |    1,25720992  |   -0,00033428  |   17,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,57500000  |   43,87000000  |   21,00309077  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   97  |  18:53:06  |   55,76476800  |    0,00032461  |    4,30131488  |   -0,00179290  |   -0,00136942  |    0,00051296  |   -0,00054574  |    1,04304264  |    1,11136032  |    1,25575184  |   -0,00033377  |   18,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,54100000  |   44,22000000  |   20,77611359  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   98  |  18:53:20  |   56,01121920  |    0,00178338  |    4,28118144  |   -0,00016236  |   -0,00179308  |    0,00085560  |    0,00001434  |    1,04350504  |    1,11294344  |    1,25738560  |   -0,00033407  |   19,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00010000  |    4,51700000  |   44,39000000  |   20,82572899  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
   99  |  18:53:35  |   56,17358080  |    0,00220641  |    4,26017856  |    0,00008886  |   -0,00054635  |   -0,00158177  |   -0,00221699  |    1,04325048  |    1,11379632  |    1,25810144  |   -0,00221662  |   20,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00000000  |    0,00020000  |    4,50000000  |   44,49000000  |   21,07318765  |  1328,72041162  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
