16.10.2019 10:50:48
Operator: -
x
--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
    1  |  10:53:00  |    0,00100010  |   -0,48039149  |   -0,00007741  |   -0,48038106  |   -0,48030048  |   -0,48034333  |   -0,48042621  |    0,72492902  |    5,19941088  |    5,11570208  |    5,25209472  |    2,40000000  |    0,00490000  |    0,48900000  |    0,10010000  |    1,93200000  |    0,09990000  |    0,00000000  |    0,00000000  |   23,62404508  |   23,02630290  |  1329,00483327  |  1329,14968694  |   12,00000000  |  
    1  |  10:53:02  |    0,00100027  |    0,50974947  |   -0,00007198  |    0,50972653  |    0,50935418  |    0,50989533  |    0,51067853  |    0,72498374  |    5,19048704  |    5,10689984  |    5,24292224  |    2,40000000  |    0,00500000  |    0,51900000  |    0,10000000  |    2,04900000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,63744543  |   23,07341709  |  1329,00483327  |  1329,14968694  |   13,00000000  |  
    1  |  10:53:05  |    0,00100001  |   -0,48019392  |   -0,00007517  |   -0,48029533  |   -0,48018298  |   -0,48024141  |   -0,48031354  |    0,72508294  |    5,18168032  |    5,09825888  |    5,23398112  |    2,40000000  |    0,00490000  |    0,48900000  |    0,10010000  |    1,93100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,68962849  |   23,12399867  |  1329,00483327  |  1329,14968694  |   14,00000000  |  
    1  |  10:53:08  |    0,00100003  |    0,50950717  |   -0,00007067  |    0,50946432  |    0,50914515  |    0,50968915  |    0,51043760  |    0,72507744  |    5,17279392  |    5,08955104  |    5,22508576  |    2,40000000  |    0,00490000  |    0,51800000  |    0,10000000  |    2,04900000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,74070883  |   23,19380574  |  1329,00483327  |  1329,14968694  |   15,00000000  |  
    1  |  10:53:11  |    0,00100025  |   -0,48000864  |   -0,00007696  |   -0,48007994  |   -0,47997629  |   -0,48001226  |   -0,48009875  |    0,72517203  |    5,16421952  |    5,08082688  |    5,21606528  |    2,40000000  |    0,00500000  |    0,48900000  |    0,10000000  |    1,93000000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,80597936  |   23,24076486  |  1329,00483327  |  1329,14968694  |   16,00000000  |  
    1  |  10:53:14  |    0,00100019  |    0,50960563  |   -0,00007063  |    0,50942320  |    0,50908061  |    0,50950106  |    0,51028426  |    0,72508224  |    5,18593024  |    5,08639104  |    5,21122752  |    2,40000000  |    0,00490000  |    0,51900000  |    0,10000000  |    2,04900000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,81638493  |   23,27543312  |  1329,00483327  |  1329,14968694  |   17,00000000  |  
    1  |  10:53:16  |    0,00100015  |   -0,48033741  |   -0,00007415  |   -0,48028589  |   -0,48018538  |   -0,48009181  |   -0,48017181  |    0,72517498  |    5,19307232  |    5,10046624  |    5,22017824  |    2,40000000  |    0,00500000  |    0,48900000  |    0,10010000  |    1,93100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,81843452  |   23,31041694  |  1329,00483327  |  1329,14968694  |   18,00000000  |  
    1  |  10:53:19  |    0,00100014  |    0,50968733  |   -0,00006806  |    0,50953680  |    0,50920957  |    0,50963395  |    0,51039341  |    0,72509235  |    5,19048032  |    5,09545184  |    5,21901184  |    2,40000000  |    0,00490000  |    0,51900000  |    0,10010000  |    2,04900000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,84239901  |   23,35438364  |  1329,00483327  |  1329,14968694  |   19,00000000  |  
    1  |  10:53:22  |    0,00100015  |   -0,48052381  |   -0,00007292  |   -0,48046301  |   -0,48037616  |   -0,48022672  |   -0,48033229  |    0,72532576  |    5,21318912  |    5,11150272  |    5,22496000  |    2,40000000  |    0,00490000  |    0,49000000  |    0,10000000  |    1,93200000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,83609255  |   23,37770672  |  1329,00483327  |  1329,14968694  |   20,00000000  |  
    1  |  10:53:25  |    0,00100016  |    0,51043594  |   -0,00006637  |    0,51009050  |    0,50979549  |    0,50996704  |    0,51079187  |    0,72538906  |    5,24991456  |    5,13781024  |    5,23922496  |    2,40000000  |    0,00490000  |    0,52000000  |    0,10000000  |    2,05100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,76435742  |   23,42277750  |  1329,00483327  |  1329,14968694  |   21,00000000  |  
